Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T105_001
"5131340","32000US5131340","Lynchburg, VA Metro Area; Virginia","Lynchburg, Virginia","va","320","00","ACSSF","0010699",,,,,"51",,,,,,,,,,,,,,"31340",,,,,,,,,,,,,,,,,,,,,,,,,,,,256989,31.5
"5132300","32000US5132300","Martinsville, VA Micro Area; Virginia","Martinsville, Virginia","va","320","00","ACSSF","0010700",,,,,"51",,,,,,,,,,,,,,"32300",,,,,,,,,,,,,,,,,,,,,,,,,,,,66204,28.7000007629395
"5140060","32000US5140060","Richmond, VA Metro Area; Virginia","Richmond, Virginia","va","320","00","ACSSF","0010701",,,,,"51",,,,,,,,,,,,,,"40060",,,,,,,,,,,,,,,,,,,,,,,,,,,,1246215,30.6000003814697
"5140220","32000US5140220","Roanoke, VA Metro Area; Virginia","Roanoke, Virginia","va","320","00","ACSSF","0010702",,,,,"51",,,,,,,,,,,,,,"40220",,,,,,,,,,,,,,,,,,,,,,,,,,,,312216,27.7999992370605
"5144420","32000US5144420","Staunton-Waynesboro, VA Metro Area; Virginia","Staunton-Waynesboro, Virginia","va","320","00","ACSSF","0010703",,,,,"51",,,,,,,,,,,,,,"44420",,,,,,,,,,,,,,,,,,,,,,,,,,,,119396,30.3999996185303
"5147260","32000US5147260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area (part); Virginia","Virginia Beach-Norfolk-Newport News, Virginia","va","320","00","ACSSF","0010704",,,,,"51",,,,,,,,,,,,,,"47260",,,,,,,,,,,,,,,,,,,,,,,,,,,,1670662,32.2999992370605
"5147900","32000US5147900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); Virginia","Washington-Arlington-Alexandria, Virginia","va","320","00","ACSSF","0010705",,,,,"51",,,,,,,,,,,,,,"47900",,,,,,,,,,,,,,,,,,,,,,,,,,,,2851789,28.3999996185303
"5149020","32000US5149020","Winchester, VA-WV Metro Area (part); Virginia","Winchester, Virginia","va","320","00","ACSSF","0010706",,,,,"51",,,,,,,,,,,,,,"49020",,,,,,,,,,,,,,,,,,,,,,,,,,,,108508,29.8999996185303
"5310140","32000US5310140","Aberdeen, WA Micro Area; Washington","Aberdeen, Washington","wa","320","00","ACSSF","0009154",,,,,"53",,,,,,,,,,,,,,"10140",,,,,,,,,,,,,,,,,,,,,,,,,,,,71419,29.7999992370605
"5313380","32000US5313380","Bellingham, WA Metro Area; Washington","Bellingham, Washington","wa","320","00","ACSSF","0009155",,,,,"53",,,,,,,,,,,,,,"13380",,,,,,,,,,,,,,,,,,,,,,,,,,,,207100,34.0999984741211
"5314740","32000US5314740","Bremerton-Silverdale, WA Metro Area; Washington","Bremerton-Silverdale, Washington","wa","320","00","ACSSF","0009156",,,,,"53",,,,,,,,,,,,,,"14740",,,,,,,,,,,,,,,,,,,,,,,,,,,,255441,30.7999992370605
"5316500","32000US5316500","Centralia, WA Micro Area; Washington","Centralia, Washington","wa","320","00","ACSSF","0009157",,,,,"53",,,,,,,,,,,,,,"16500",,,,,,,,,,,,,,,,,,,,,,,,,,,,75515,32.2999992370605
"5321260","32000US5321260","Ellensburg, WA Micro Area; Washington","Ellensburg, Washington","wa","320","00","ACSSF","0009158",,,,,"53",,,,,,,,,,,,,,"21260",,,,,,,,,,,,,,,,,,,,,,,,,,,,42204,37
"5328420","32000US5328420","Kennewick-Richland, WA Metro Area; Washington","Kennewick-Richland, Washington","wa","320","00","ACSSF","0009159",,,,,"53",,,,,,,,,,,,,,"28420",,,,,,,,,,,,,,,,,,,,,,,,,,,,271373,28.8999996185303
"5330300","32000US5330300","Lewiston, ID-WA Metro Area (part); Washington","Lewiston, Washington","wa","320","00","ACSSF","0009160",,,,,"53",,,,,,,,,,,,,,"30300",,,,,,,,,,,,,,,,,,,,,,,,,,,,22040,28
"5331020","32000US5331020","Longview, WA Metro Area; Washington","Longview, Washington","wa","320","00","ACSSF","0009161",,,,,"53",,,,,,,,,,,,,,"31020",,,,,,,,,,,,,,,,,,,,,,,,,,,,102338,33.7000007629395
"5334180","32000US5334180","Moses Lake, WA Micro Area; Washington","Moses Lake, Washington","wa","320","00","ACSSF","0009162",,,,,"53",,,,,,,,,,,,,,"34180",,,,,,,,,,,,,,,,,,,,,,,,,,,,92070,24.8999996185303
"5334580","32000US5334580","Mount Vernon-Anacortes, WA Metro Area; Washington","Mount Vernon-Anacortes, Washington","wa","320","00","ACSSF","0009163",,,,,"53",,,,,,,,,,,,,,"34580",,,,,,,,,,,,,,,,,,,,,,,,,,,,119343,32.9000015258789
"5336020","32000US5336020","Oak Harbor, WA Micro Area; Washington","Oak Harbor, Washington","wa","320","00","ACSSF","0009164",,,,,"53",,,,,,,,,,,,,,"36020",,,,,,,,,,,,,,,,,,,,,,,,,,,,79329,29.8999996185303
"5336500","32000US5336500","Olympia-Tumwater, WA Metro Area; Washington","Olympia-Tumwater, Washington","wa","320","00","ACSSF","0009165",,,,,"53",,,,,,,,,,,,,,"36500",,,,,,,,,,,,,,,,,,,,,,,,,,,,262723,29.7999992370605
"5336830","32000US5336830","Othello, WA Micro Area; Washington","Othello, Washington","wa","320","00","ACSSF","0009166",,,,,"53",,,,,,,,,,,,,,"36830",,,,,,,,,,,,,,,,,,,,,,,,,,,,19081,28.7999992370605
"5338820","32000US5338820","Port Angeles, WA Micro Area; Washington","Port Angeles, Washington","wa","320","00","ACSSF","0009167",,,,,"53",,,,,,,,,,,,,,"38820",,,,,,,,,,,,,,,,,,,,,,,,,,,,72397,32.0999984741211
"5338900","32000US5338900","Portland-Vancouver-Hillsboro, OR-WA Metro Area (part); Washington","Portland-Vancouver-Hillsboro, Washington","wa","320","00","ACSSF","0009168",,,,,"53",,,,,,,,,,,,,,"38900",,,,,,,,,,,,,,,,,,,,,,,,,,,,455749,30.1000003814697
"5339420","32000US5339420","Pullman, WA Micro Area; Washington","Pullman, Washington","wa","320","00","ACSSF","0009169",,,,,"53",,,,,,,,,,,,,,"39420",,,,,,,,,,,,,,,,,,,,,,,,,,,,46737,41.2999992370605
"5342660","32000US5342660","Seattle-Tacoma-Bellevue, WA Metro Area; Washington","Seattle-Tacoma-Bellevue, Washington","wa","320","00","ACSSF","0009170",,,,,"53",,,,,,,,,,,,,,"42660",,,,,,,,,,,,,,,,,,,,,,,,,,,,3614361,29.5
"5343220","32000US5343220","Shelton, WA Micro Area; Washington","Shelton, Washington","wa","320","00","ACSSF","0009171",,,,,"53",,,,,,,,,,,,,,"43220",,,,,,,,,,,,,,,,,,,,,,,,,,,,60791,34.4000015258789
"5344060","32000US5344060","Spokane-Spokane Valley, WA Metro Area; Washington","Spokane-Spokane Valley, Washington","wa","320","00","ACSSF","0009172",,,,,"53",,,,,,,,,,,,,,"44060",,,,,,,,,,,,,,,,,,,,,,,,,,,,537348,31.5
"5347460","32000US5347460","Walla Walla, WA Metro Area; Washington","Walla Walla, Washington","wa","320","00","ACSSF","0009173",,,,,"53",,,,,,,,,,,,,,"47460",,,,,,,,,,,,,,,,,,,,,,,,,,,,63715,31.2000007629395
"5348300","32000US5348300","Wenatchee, WA Metro Area; Washington","Wenatchee, Washington","wa","320","00","ACSSF","0009174",,,,,"53",,,,,,,,,,,,,,"48300",,,,,,,,,,,,,,,,,,,,,,,,,,,,113866,25.6000003814697
"5349420","32000US5349420","Yakima, WA Metro Area; Washington","Yakima, Washington","wa","320","00","ACSSF","0009175",,,,,"53",,,,,,,,,,,,,,"49420",,,,,,,,,,,,,,,,,,,,,,,,,,,,247408,31.1000003814697
"5413220","32000US5413220","Beckley, WV Metro Area; West Virginia","Beckley, West Virginia","wv","320","00","ACSSF","0004013",,,,,"54",,,,,,,,,,,,,,"13220",,,,,,,,,,,,,,,,,,,,,,,,,,,,124027,27.2000007629395
"5414140","32000US5414140","Bluefield, WV-VA Micro Area (part); West Virginia","Bluefield, West Virginia","wv","320","00","ACSSF","0004014",,,,,"54",,,,,,,,,,,,,,"14140",,,,,,,,,,,,,,,,,,,,,,,,,,,,61891,31.2999992370605
"5416620","32000US5416620","Charleston, WV Metro Area; West Virginia","Charleston, West Virginia","wv","320","00","ACSSF","0004015",,,,,"54",,,,,,,,,,,,,,"16620",,,,,,,,,,,,,,,,,,,,,,,,,,,,223922,26.7999992370605
"5417220","32000US5417220","Clarksburg, WV Micro Area; West Virginia","Clarksburg, West Virginia","wv","320","00","ACSSF","0004016",,,,,"54",,,,,,,,,,,,,,"17220",,,,,,,,,,,,,,,,,,,,,,,,,,,,94176,27.8999996185303
"5419060","32000US5419060","Cumberland, MD-WV Metro Area (part); West Virginia","Cumberland, West Virginia","wv","320","00","ACSSF","0004017",,,,,"54",,,,,,,,,,,,,,"19060",,,,,,,,,,,,,,,,,,,,,,,,,,,,27755,30.5
"5421180","32000US5421180","Elkins, WV Micro Area; West Virginia","Elkins, West Virginia","wv","320","00","ACSSF","0004018",,,,,"54",,,,,,,,,,,,,,"21180",,,,,,,,,,,,,,,,,,,,,,,,,,,,29365,28.8999996185303
"5421900","32000US5421900","Fairmont, WV Micro Area; West Virginia","Fairmont, West Virginia","wv","320","00","ACSSF","0004019",,,,,"54",,,,,,,,,,,,,,"21900",,,,,,,,,,,,,,,,,,,,,,,,,,,,56790,30
"5425180","32000US5425180","Hagerstown-Martinsburg, MD-WV Metro Area (part); West Virginia","Hagerstown-Martinsburg, West Virginia","wv","320","00","ACSSF","0004020",,,,,"54",,,,,,,,,,,,,,"25180",,,,,,,,,,,,,,,,,,,,,,,,,,,,108724,28.6000003814697
"5426580","32000US5426580","Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia","Huntington-Ashland, West Virginia","wv","320","00","ACSSF","0004021",,,,,"54",,,,,,,,,,,,,,"26580",,,,,,,,,,,,,,,,,,,,,,,,,,,,216479,31.1000003814697
"5430880","32000US5430880","Logan, WV Micro Area; West Virginia","Logan, West Virginia","wv","320","00","ACSSF","0004022",,,,,"54",,,,,,,,,,,,,,"30880",,,,,,,,,,,,,,,,,,,,,,,,,,,,35760,29.1000003814697
"5434060","32000US5434060","Morgantown, WV Metro Area; West Virginia","Morgantown, West Virginia","wv","320","00","ACSSF","0004023",,,,,"54",,,,,,,,,,,,,,"34060",,,,,,,,,,,,,,,,,,,,,,,,,,,,135477,32.5
"5437620","32000US5437620","Parkersburg-Vienna, WV Metro Area; West Virginia","Parkersburg-Vienna, West Virginia","wv","320","00","ACSSF","0004024",,,,,"54",,,,,,,,,,,,,,"37620",,,,,,,,,,,,,,,,,,,,,,,,,,,,92400,30.7000007629395
"5438580","32000US5438580","Point Pleasant, WV-OH Micro Area (part); West Virginia","Point Pleasant, West Virginia","wv","320","00","ACSSF","0004025",,,,,"54",,,,,,,,,,,,,,"38580",,,,,,,,,,,,,,,,,,,,,,,,,,,,27177,31.7000007629395
"5447900","32000US5447900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); West Virginia","Washington-Arlington-Alexandria, West Virginia","wv","320","00","ACSSF","0004026",,,,,"54",,,,,,,,,,,,,,"47900",,,,,,,,,,,,,,,,,,,,,,,,,,,,55214,29.6000003814697
"5448260","32000US5448260","Weirton-Steubenville, WV-OH Metro Area (part); West Virginia","Weirton-Steubenville, West Virginia","wv","320","00","ACSSF","0004027",,,,,"54",,,,,,,,,,,,,,"48260",,,,,,,,,,,,,,,,,,,,,,,,,,,,53866,27.8999996185303
"5448540","32000US5448540","Wheeling, WV-OH Metro Area (part); West Virginia","Wheeling, West Virginia","wv","320","00","ACSSF","0004028",,,,,"54",,,,,,,,,,,,,,"48540",,,,,,,,,,,,,,,,,,,,,,,,,,,,76117,28.6000003814697
"5449020","32000US5449020","Winchester, VA-WV Metro Area (part); West Virginia","Winchester, West Virginia","wv","320","00","ACSSF","0004029",,,,,"54",,,,,,,,,,,,,,"49020",,,,,,,,,,,,,,,,,,,,,,,,,,,,23542,28.2999992370605
"5511540","32000US5511540","Appleton, WI Metro Area; Wisconsin","Appleton, Wisconsin","wi","320","00","ACSSF","0011901",,,,,"55",,,,,,,,,,,,,,"11540",,,,,,,,,,,,,,,,,,,,,,,,,,,,230108,25.7999992370605
"5512660","32000US5512660","Baraboo, WI Micro Area; Wisconsin","Baraboo, Wisconsin","wi","320","00","ACSSF","0011902",,,,,"55",,,,,,,,,,,,,,"12660",,,,,,,,,,,,,,,,,,,,,,,,,,,,62992,28.7000007629395
"5513180","32000US5513180","Beaver Dam, WI Micro Area; Wisconsin","Beaver Dam, Wisconsin","wi","320","00","ACSSF","0011903",,,,,"55",,,,,,,,,,,,,,"13180",,,,,,,,,,,,,,,,,,,,,,,,,,,,88547,26.2000007629395
"5516980","32000US5516980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area (part); Wisconsin","Chicago-Naperville-Elgin, Wisconsin","wi","320","00","ACSSF","0011904",,,,,"55",,,,,,,,,,,,,,"16980",,,,,,,,,,,,,,,,,,,,,,,,,,,,167738,31.5
"5520260","32000US5520260","Duluth, MN-WI Metro Area (part); Wisconsin","Duluth, Wisconsin","wi","320","00","ACSSF","0011905",,,,,"55",,,,,,,,,,,,,,"20260",,,,,,,,,,,,,,,,,,,,,,,,,,,,43799,29.2999992370605
"5520740","32000US5520740","Eau Claire, WI Metro Area; Wisconsin","Eau Claire, Wisconsin","wi","320","00","ACSSF","0011906",,,,,"55",,,,,,,,,,,,,,"20740",,,,,,,,,,,,,,,,,,,,,,,,,,,,164490,29.7999992370605
"5522540","32000US5522540","Fond du Lac, WI Metro Area; Wisconsin","Fond du Lac, Wisconsin","wi","320","00","ACSSF","0011907",,,,,"55",,,,,,,,,,,,,,"22540",,,,,,,,,,,,,,,,,,,,,,,,,,,,101920,26.3999996185303
"5524580","32000US5524580","Green Bay, WI Metro Area; Wisconsin","Green Bay, Wisconsin","wi","320","00","ACSSF","0011908",,,,,"55",,,,,,,,,,,,,,"24580",,,,,,,,,,,,,,,,,,,,,,,,,,,,312676,27.5
"5527020","32000US5527020","Iron Mountain, MI-WI Micro Area (part); Wisconsin","Iron Mountain, Wisconsin","wi","320","00","ACSSF","0011909",,,,,"55",,,,,,,,,,,,,,"27020",,,,,,,,,,,,,,,,,,,,,,,,,,,,4476,25.1000003814697
"5527500","32000US5527500","Janesville-Beloit, WI Metro Area; Wisconsin","Janesville-Beloit, Wisconsin","wi","320","00","ACSSF","0011910",,,,,"55",,,,,,,,,,,,,,"27500",,,,,,,,,,,,,,,,,,,,,,,,,,,,160727,30
"5529100","32000US5529100","La Crosse-Onalaska, WI-MN Metro Area (part); Wisconsin","La Crosse-Onalaska, Wisconsin","wi","320","00","ACSSF","0011911",,,,,"55",,,,,,,,,,,,,,"29100",,,,,,,,,,,,,,,,,,,,,,,,,,,,117048,28.8999996185303
"5531540","32000US5531540","Madison, WI Metro Area; Wisconsin","Madison, Wisconsin","wi","320","00","ACSSF","0011912",,,,,"55",,,,,,,,,,,,,,"31540",,,,,,,,,,,,,,,,,,,,,,,,,,,,627618,29.2999992370605
"5531820","32000US5531820","Manitowoc, WI Micro Area; Wisconsin","Manitowoc, Wisconsin","wi","320","00","ACSSF","0011913",,,,,"55",,,,,,,,,,,,,,"31820",,,,,,,,,,,,,,,,,,,,,,,,,,,,80521,25.7999992370605
"5531940","32000US5531940","Marinette, WI-MI Micro Area (part); Wisconsin","Marinette, Wisconsin","wi","320","00","ACSSF","0011914",,,,,"55",,,,,,,,,,,,,,"31940",,,,,,,,,,,,,,,,,,,,,,,,,,,,41287,27.8999996185303
"5532860","32000US5532860","Menomonie, WI Micro Area; Wisconsin","Menomonie, Wisconsin","wi","320","00","ACSSF","0011915",,,,,"55",,,,,,,,,,,,,,"32860",,,,,,,,,,,,,,,,,,,,,,,,,,,,44159,28.7000007629395
"5532980","32000US5532980","Merrill, WI Micro Area; Wisconsin","Merrill, Wisconsin","wi","320","00","ACSSF","0011916",,,,,"55",,,,,,,,,,,,,,"32980",,,,,,,,,,,,,,,,,,,,,,,,,,,,28286,23.7999992370605
"5533340","32000US5533340","Milwaukee-Waukesha-West Allis, WI Metro Area; Wisconsin","Milwaukee-Waukesha-West Allis, Wisconsin","wi","320","00","ACSSF","0011917",,,,,"55",,,,,,,,,,,,,,"33340",,,,,,,,,,,,,,,,,,,,,,,,,,,,1570006,30.7999992370605
"5533460","32000US5533460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area (part); Wisconsin","Minneapolis-St. Paul-Bloomington, Wisconsin","wi","320","00","ACSSF","0011918",,,,,"55",,,,,,,,,,,,,,"33460",,,,,,,,,,,,,,,,,,,,,,,,,,,,126917,28.3999996185303
"5536780","32000US5536780","Oshkosh-Neenah, WI Metro Area; Wisconsin","Oshkosh-Neenah, Wisconsin","wi","320","00","ACSSF","0011919",,,,,"55",,,,,,,,,,,,,,"36780",,,,,,,,,,,,,,,,,,,,,,,,,,,,169004,26.5
"5538420","32000US5538420","Platteville, WI Micro Area; Wisconsin","Platteville, Wisconsin","wi","320","00","ACSSF","0011920",,,,,"55",,,,,,,,,,,,,,"38420",,,,,,,,,,,,,,,,,,,,,,,,,,,,51489,26.5
"5539540","32000US5539540","Racine, WI Metro Area; Wisconsin","Racine, Wisconsin","wi","320","00","ACSSF","0011921",,,,,"55",,,,,,,,,,,,,,"39540",,,,,,,,,,,,,,,,,,,,,,,,,,,,194895,30.2999992370605
"5543020","32000US5543020","Shawano, WI Micro Area; Wisconsin","Shawano, Wisconsin","wi","320","00","ACSSF","0011922",,,,,"55",,,,,,,,,,,,,,"43020",,,,,,,,,,,,,,,,,,,,,,,,,,,,46014,24.2000007629395
"5543100","32000US5543100","Sheboygan, WI Metro Area; Wisconsin","Sheboygan, Wisconsin","wi","320","00","ACSSF","0011923",,,,,"55",,,,,,,,,,,,,,"43100",,,,,,,,,,,,,,,,,,,,,,,,,,,,115226,25.1000003814697
"5544620","32000US5544620","Stevens Point, WI Micro Area; Wisconsin","Stevens Point, Wisconsin","wi","320","00","ACSSF","0011924",,,,,"55",,,,,,,,,,,,,,"44620",,,,,,,,,,,,,,,,,,,,,,,,,,,,70432,29.7000007629395
"5548020","32000US5548020","Watertown-Fort Atkinson, WI Micro Area; Wisconsin","Watertown-Fort Atkinson, Wisconsin","wi","320","00","ACSSF","0011925",,,,,"55",,,,,,,,,,,,,,"48020",,,,,,,,,,,,,,,,,,,,,,,,,,,,84345,26.5
"5548140","32000US5548140","Wausau, WI Metro Area; Wisconsin","Wausau, Wisconsin","wi","320","00","ACSSF","0011926",,,,,"55",,,,,,,,,,,,,,"48140",,,,,,,,,,,,,,,,,,,,,,,,,,,,135177,28.2999992370605
"5548580","32000US5548580","Whitewater-Elkhorn, WI Micro Area; Wisconsin","Whitewater-Elkhorn, Wisconsin","wi","320","00","ACSSF","0011927",,,,,"55",,,,,,,,,,,,,,"48580",,,,,,,,,,,,,,,,,,,,,,,,,,,,103039,30.2000007629395
"5549220","32000US5549220","Wisconsin Rapids-Marshfield, WI Micro Area; Wisconsin","Wisconsin Rapids-Marshfield, Wisconsin","wi","320","00","ACSSF","0011928",,,,,"55",,,,,,,,,,,,,,"49220",,,,,,,,,,,,,,,,,,,,,,,,,,,,74012,28
"5616220","32000US5616220","Casper, WY Metro Area; Wyoming","Casper, Wyoming","wy","320","00","ACSSF","0001403",,,,,"56",,,,,,,,,,,,,,"16220",,,,,,,,,,,,,,,,,,,,,,,,,,,,80011,25.2000007629395
"5616940","32000US5616940","Cheyenne, WY Metro Area; Wyoming","Cheyenne, Wyoming","wy","320","00","ACSSF","0001404",,,,,"56",,,,,,,,,,,,,,"16940",,,,,,,,,,,,,,,,,,,,,,,,,,,,95431,26.5
"5621740","32000US5621740","Evanston, WY Micro Area; Wyoming","Evanston, Wyoming","wy","320","00","ACSSF","0001405",,,,,"56",,,,,,,,,,,,,,"21740",,,,,,,,,,,,,,,,,,,,,,,,,,,,20930,24.2999992370605
"5623940","32000US5623940","Gillette, WY Micro Area; Wyoming","Gillette, Wyoming","wy","320","00","ACSSF","0001406",,,,,"56",,,,,,,,,,,,,,"23940",,,,,,,,,,,,,,,,,,,,,,,,,,,,48013,26.2000007629395
"5627220","32000US5627220","Jackson, WY-ID Micro Area (part); Wyoming","Jackson, Wyoming","wy","320","00","ACSSF","0001407",,,,,"56",,,,,,,,,,,,,,"27220",,,,,,,,,,,,,,,,,,,,,,,,,,,,22311,27.1000003814697
"5629660","32000US5629660","Laramie, WY Micro Area; Wyoming","Laramie, Wyoming","wy","320","00","ACSSF","0001408",,,,,"56",,,,,,,,,,,,,,"29660",,,,,,,,,,,,,,,,,,,,,,,,,,,,37565,37.9000015258789
"5640180","32000US5640180","Riverton, WY Micro Area; Wyoming","Riverton, Wyoming","wy","320","00","ACSSF","0001409",,,,,"56",,,,,,,,,,,,,,"40180",,,,,,,,,,,,,,,,,,,,,,,,,,,,40755,24.7000007629395
"5640540","32000US5640540","Rock Springs, WY Micro Area; Wyoming","Rock Springs, Wyoming","wy","320","00","ACSSF","0001410",,,,,"56",,,,,,,,,,,,,,"40540",,,,,,,,,,,,,,,,,,,,,,,,,,,,44772,21.7999992370605
"5643260","32000US5643260","Sheridan, WY Micro Area; Wyoming","Sheridan, Wyoming","wy","320","00","ACSSF","0001411",,,,,"56",,,,,,,,,,,,,,"43260",,,,,,,,,,,,,,,,,,,,,,,,,,,,29738,26
"7210260","32000US7210260","Adjuntas, PR Micro Area; Puerto Rico","Adjuntas, Puerto Rico","pr","320","00","ACSSF","0006746",,,,,"72",,,,,,,,,,,,,,"10260",,,,,,,,,,,,,,,,,,,,,,,,,,,,18962,37.7999992370605
"7210380","32000US7210380","Aguadilla-Isabela, PR Metro Area; Puerto Rico","Aguadilla-Isabela, Puerto Rico","pr","320","00","ACSSF","0006747",,,,,"72",,,,,,,,,,,,,,"10380",,,,,,,,,,,,,,,,,,,,,,,,,,,,325921,34.2999992370605
"7211640","32000US7211640","Arecibo, PR Metro Area; Puerto Rico","Arecibo, Puerto Rico","pr","320","00","ACSSF","0006748",,,,,"72",,,,,,,,,,,,,,"11640",,,,,,,,,,,,,,,,,,,,,,,,,,,,193243,35.7000007629395
"7217620","32000US7217620","Coamo, PR Micro Area; Puerto Rico","Coamo, Puerto Rico","pr","320","00","ACSSF","0006749",,,,,"72",,,,,,,,,,,,,,"17620",,,,,,,,,,,,,,,,,,,,,,,,,,,,40293,34.2000007629395
"7217640","32000US7217640","Coco, PR Micro Area; Puerto Rico","Coco, Puerto Rico","pr","320","00","ACSSF","0006750",,,,,"72",,,,,,,,,,,,,,"17640",,,,,,,,,,,,,,,,,,,,,,,,,,,,30114,32
"7225020","32000US7225020","Guayama, PR Metro Area; Puerto Rico","Guayama, Puerto Rico","pr","320","00","ACSSF","0006751",,,,,"72",,,,,,,,,,,,,,"25020",,,,,,,,,,,,,,,,,,,,,,,,,,,,81159,34.0999984741211
"7227580","32000US7227580","Jayuya, PR Micro Area; Puerto Rico","Jayuya, Puerto Rico","pr","320","00","ACSSF","0006752",,,,,"72",,,,,,,,,,,,,,"27580",,,,,,,,,,,,,,,,,,,,,,,,,,,,15890,27
"7232420","32000US7232420","Mayagüez, PR Metro Area; Puerto Rico","Mayagüez, Puerto Rico","pr","320","00","ACSSF","0006753",,,,,"72",,,,,,,,,,,,,,"32420",,,,,,,,,,,,,,,,,,,,,,,,,,,,100263,35.5
"7238660","32000US7238660","Ponce, PR Metro Area; Puerto Rico","Ponce, Puerto Rico","pr","320","00","ACSSF","0006754",,,,,"72",,,,,,,,,,,,,,"38660",,,,,,,,,,,,,,,,,,,,,,,,,,,,330891,33.7999992370605
"7241900","32000US7241900","San Germán, PR Metro Area; Puerto Rico","San Germán, Puerto Rico","pr","320","00","ACSSF","0006755",,,,,"72",,,,,,,,,,,,,,"41900",,,,,,,,,,,,,,,,,,,,,,,,,,,,133534,33.0999984741211
